Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
43693,1999,Audi,Q7,N/A,59290,14691,Used,Individual Seller,25615
43694,2000,Ford,Taurus,N/A,20307,25939,Used,Dealership,57125
43695,2023,Acura,Integra,sport,48,34310,New,Dealership,74226
43696,2010,Mercedes,C-Class,sport,127267,11904,Used,Dealership,60959
43697,2000,GMC,Envoy,N/A,55172,27272,Used,Individual Seller,94055
43698,1995,Nissan,Murano,N/A,69660,25992,Used,Individual Seller,15485
43699,2009,Kia,Forte,base,88842,15161,Used,Individual Seller,67892
43700,2007,Volkswagen,Jetta,base,13838,17837,Used,Individual Seller,63020
43701,2019,Lincoln,Navigator,sport,8841,18723,Certified,Dealership,46682
43702,2003,Nissan,Rogue,N/A,58473,21739,Used,Dealership,49397
43703,2000,BMW,3 Series,N/A,43928,17971,Used,Individual Seller,17662
43704,2020,Honda,HR-V,sport,26106,21683,Certified,Dealership,88413
43705,1995,Subaru,Outback,N/A,82923,8254,Used,Individual Seller,23003
43706,2018,Subaru,WRX,sport,23894,20207,Certified,Dealership,14416
43707,2009,Toyota,Land Cruiser,sport,102854,16357,Used,Dealership,47220
43708,2015,Toyota,Land Cruiser,base,12353,21930,Used,Individual Seller,86771
43709,2018,Ford,Fiesta,base,34873,11289,Certified,Dealership,14393
43710,2013,Mercedes,S-Class,sport,127420,15413,Used,Individual Seller,29462
43711,2022,Nissan,Rogue,base,14,42193,New,Dealership,56523
43712,2010,Hyundai,Elantra,sport,55492,22913,Used,Individual Seller,13387
43713,2005,Audi,Q7,N/A,46038,34179,Used,Dealership,14343
43714,2019,Volvo,XC90,sport,34537,11915,Certified,Dealership,33642
43715,2019,Kia,Forte,base,8762,18065,Certified,Dealership,11429
43716,2013,Chevrolet,Suburban,sport,60017,17297,Used,Individual Seller,65357
43717,2000,BMW,3 Series,N/A,21008,22210,Used,Individual Seller,55875
43718,1995,Jeep,Grand Cherokee,N/A,12829,27086,Used,Individual Seller,56671
43719,1996,Kia,Forte,N/A,32674,18066,Used,Individual Seller,36681
43720,2003,Honda,Pilot,N/A,50092,26576,Used,Individual Seller,61233
43721,2009,Honda,Pilot,sport,82011,11609,Used,Dealership,76547
43722,2005,Ford,Focus,N/A,73126,14639,Used,Individual Seller,10210
43723,2004,Buick,LaCrosse,N/A,83238,10858,Used,Individual Seller,32178
43724,1999,Mercedes,GLE,N/A,42043,34072,Used,Dealership,85363
43725,2013,Dodge,Grand Caravan,base,71660,11306,Used,Individual Seller,56740
43726,2000,BMW,X3,N/A,60303,15986,Used,Individual Seller,37539
43727,2008,Dodge,Durango,base,121867,16996,Used,Individual Seller,43028
43728,2000,BMW,3 Series,N/A,35019,32691,Used,Dealership,94671
43729,2009,Chrysler,300,base,22196,22202,Used,Dealership,46886
43730,2000,Kia,Sportage,N/A,139864,6203,Used,Dealership,87651
43731,2017,BMW,X3,base,94001,6435,Used,Individual Seller,77582
43732,2004,GMC,Yukon,N/A,24245,23882,Used,Individual Seller,39454
43733,2019,Ford,Explorer,base,13723,15322,Certified,Dealership,77125
43734,2001,Mazda,MX5,N/A,140719,15614,Used,Dealership,61686
43735,1996,Ford,Taurus,N/A,125933,16879,Used,Dealership,44106
43736,2011,GMC,Envoy,sport,103241,8272,Used,Dealership,76238
43737,2002,Volkswagen,Jetta,N/A,66427,16208,Used,Dealership,64783
43738,2020,Dodge,Charger,luxury,9075,21241,Certified,Dealership,51737
43739,2018,Chevrolet,Malibu,base,18584,24467,Certified,Dealership,34084
43740,2020,Jeep,Wrangler,base,19392,27704,Certified,Dealership,70826
43741,2018,Ford,Mustang,sport,12548,20468,Certified,Dealership,33940
43742,2013,Mazda,MX5,base,125102,6357,Used,Individual Seller,77722
43743,2021,Lincoln,Navigator,base,31888,16838,Certified,Dealership,29209
43744,2019,Volvo,S70,sport,6349,22019,Certified,Dealership,88655
43745,2013,BMW,X5,base,41700,18946,Used,Dealership,80275
43746,1999,Kia,Rio,N/A,84310,15170,Used,Individual Seller,12731
43747,2009,Lexus,ES300,sport,12769,21733,Used,Dealership,67761
43748,2005,GMC,Sierra,N/A,13527,27520,Used,Individual Seller,94228
43749,2004,Lincoln,Navigator,N/A,129733,19411,Used,Dealership,33932
43750,2022,Honda,HR-V,sport,62,46716,New,Dealership,30133
43751,1996,Buick,LaCrosse,N/A,126928,8710,Used,Individual Seller,88736
43752,2003,Subaru,WRX,N/A,118031,10118,Used,Dealership,97898
43753,2011,Buick,LaCrosse,base,13022,13513,Used,Dealership,34778
43754,2002,Toyota,Land Cruiser,N/A,47661,23162,Used,Dealership,81976
43755,2020,Toyota,Avalon,sport,21684,13220,Certified,Dealership,79030
43756,2013,Kia,Sorento,base,141845,5536,Used,Individual Seller,91430
43757,2006,Acura,TL,sport,127857,16136,Used,Dealership,45045
43758,2010,Acura,TL,base,122361,6019,Used,Dealership,41981
43759,2006,Volkswagen,Jetta,base,142621,10572,Used,Dealership,42415
43760,2010,Dodge,Grand Caravan,base,54422,22054,Used,Dealership,15257
43761,2002,Nissan,Rogue,N/A,31035,9737,Used,Individual Seller,12803
43762,2007,Ford,Focus,base,38632,23134,Used,Dealership,92243
43763,2009,BMW,X5,sport,123424,9611,Used,Individual Seller,65238
43764,2010,Lexus,ES,base,22948,14923,Used,Individual Seller,58197
43765,2009,Acura,TL,luxury,38829,14457,Used,Individual Seller,25597
43766,1995,Buick,Regal,N/A,51063,11456,Used,Dealership,48132
43767,2007,Buick,LaCrosse,base,16461,29829,Used,Dealership,24887
43768,2002,Hyundai,Santa Fe,N/A,98520,6492,Used,Dealership,57482
43769,2009,Mercedes,GLE,base,40486,26418,Used,Individual Seller,87118
43770,2016,Kia,Rio,base,141431,7264,Used,Dealership,73557
43771,2013,Nissan,Altima,base,133006,6347,Used,Individual Seller,38151
43772,2009,Nissan,Rogue,sport,72271,14888,Used,Individual Seller,70550
43773,2018,Mercedes,C-Class,base,19706,16270,Certified,Dealership,31847
43774,2009,Buick,Regal,sport,94936,12397,Used,Dealership,42652
43775,1996,Chrysler,Town & Country,N/A,130652,12179,Used,Dealership,22926
43776,2023,Lincoln,Navigator,base,75,34939,New,Dealership,94451
43777,2004,Chevrolet,Suburban,N/A,85262,17811,Used,Dealership,83209
43778,2008,Volvo,XC90,sport,100719,7514,Used,Dealership,97862
43779,2020,Subaru,WRX,base,8158,16515,Certified,Dealership,42496
43780,2001,Buick,Regal,N/A,11496,12336,Used,Dealership,68948
43781,1995,Nissan,Pathfinder,N/A,27500,38955,Used,Dealership,93444
43782,2013,Lexus,ES,sport,48384,25958,Used,Individual Seller,25737
43783,1999,Acura,TL,N/A,34918,26241,Used,Dealership,58671
43784,2005,Chevrolet,Silverado,N/A,59623,8574,Used,Individual Seller,56107
43785,2021,Honda,CR-V,sport,33276,16293,Certified,Dealership,98563
43786,2007,Ford,Fiesta,sport,63218,29355,Used,Dealership,84279
43787,2017,Mazda,CX-90,luxury,120220,8140,Used,Individual Seller,68477
43788,2004,Kia,Forte,N/A,111370,7749,Used,Individual Seller,39190
43789,1995,Volkswagen,Jetta,N/A,66130,25949,Used,Dealership,31850
43790,2014,Mercedes,C-Class,sport,107806,10835,Used,Individual Seller,15979
43791,2022,Chrysler,300,base,82,20024,New,Dealership,24414
43792,2000,Lexus,GS,N/A,101024,8368,Used,Dealership,95540
43793,2008,Kia,Rio,sport,34067,30847,Used,Dealership,57570
43794,2011,Volkswagen,Jetta,base,96722,16444,Used,Dealership,68179
43795,1996,Chrysler,Town & Country,N/A,94713,16175,Used,Individual Seller,26654
43796,2006,Audi,A3,base,12920,24181,Used,Individual Seller,82437
43797,2004,Lexus,GS,N/A,124244,5468,Used,Dealership,76929
43798,2017,Toyota,Prius,base,43081,21954,Used,Dealership,71342
43799,2002,Volkswagen,Passat,N/A,21210,20447,Used,Dealership,52395
43800,2021,Chevrolet,Silverado,luxury,10217,34609,Certified,Dealership,60283
43801,2000,Buick,Regal,N/A,27584,14559,Used,Individual Seller,63268
43802,2014,Audi,A3,sport,138197,6860,Used,Dealership,16711
43803,1999,Dodge,Durango,N/A,37732,34965,Used,Dealership,70484
43804,2003,Subaru,Forester,N/A,23955,12633,Used,Dealership,82293
43805,2023,Dodge,Grand Caravan,sport,59,30774,New,Dealership,26956
43806,2018,Volvo,XC90,luxury,22409,19331,Certified,Dealership,65905
43807,2006,Toyota,Land Cruiser,base,101821,12795,Used,Individual Seller,58995
43808,2017,Lincoln,Navigator,base,67974,13774,Used,Individual Seller,51818
43809,2017,Lincoln,Navigator,luxury,29616,38732,Used,Dealership,65037
43810,2023,Chevrolet,Equinox,base,92,27184,New,Dealership,43914
43811,2021,Hyundai,Sonata,sport,22698,21541,Certified,Dealership,52011
43812,2015,Ford,F-150,base,86876,17057,Used,Individual Seller,18106
43813,2009,Mazda,3,base,79734,11348,Used,Dealership,28437
43814,2018,Lexus,LS,base,11301,21153,Certified,Dealership,22904
43815,2016,Volkswagen,Jetta,sport,117730,8173,Used,Dealership,16673
43816,2012,Subaru,Forester,base,110903,11171,Used,Individual Seller,95981
43817,1996,Lexus,ES300,N/A,118020,8583,Used,Individual Seller,39526
43818,2020,Subaru,Outback,base,13996,19581,Certified,Dealership,92197
43819,2019,Volvo,XC90,base,13994,26953,Certified,Dealership,64113
43820,1997,Mazda,CX-90,N/A,17125,23919,Used,Individual Seller,15309
43821,2019,Audi,A4,base,11390,24814,Certified,Dealership,53973
43822,2016,BMW,5 Series,base,65815,14566,Used,Dealership,73493
43823,2006,Buick,Regal,base,133095,15544,Used,Individual Seller,24871
43824,2023,Subaru,Forester,base,9,30945,New,Dealership,74722
43825,2022,Subaru,Outback,sport,49,32911,New,Dealership,66982
43826,2003,Buick,Regal,N/A,12310,11885,Used,Dealership,82770
43827,2017,Chrysler,300,base,74645,8240,Used,Individual Seller,32991
43828,2016,Chrysler,Town & Country,base,141098,9786,Used,Individual Seller,79206
43829,2003,Kia,Rio,N/A,133416,9114,Used,Dealership,74722
43830,2014,Chevrolet,Suburban,luxury,29494,10179,Used,Individual Seller,73195
43831,2010,Hyundai,Tucson,sport,127028,16722,Used,Individual Seller,46085
43832,1996,Subaru,Outback,N/A,19479,21178,Used,Individual Seller,80005
43833,2012,Hyundai,Santa Fe,sport,37623,19978,Used,Individual Seller,43778
43834,2018,Volvo,XC90,base,33900,12521,Certified,Dealership,15234
43835,2017,Hyundai,Santa Fe,base,87532,17385,Used,Individual Seller,22392
43836,2001,Dodge,Durango,N/A,98059,5426,Used,Dealership,72279
43837,2015,Dodge,Durango,base,109237,8280,Used,Individual Seller,84748
43838,2015,Audi,A4,luxury,138353,5075,Used,Dealership,43622
43839,2013,Mercedes,GLE,base,109950,19419,Used,Dealership,89734
43840,1997,Honda,Civic,N/A,92510,12892,Used,Dealership,64943
43841,2017,Ford,F-150,sport,128785,5737,Used,Individual Seller,46807
43842,2020,Dodge,Grand Caravan,luxury,27139,14826,Certified,Dealership,65711
43843,2008,Lincoln,Navigator,base,109112,5508,Used,Dealership,21479
43844,2011,Subaru,WRX,sport,76078,15146,Used,Individual Seller,51553
43845,2023,Mercedes,E-Class,base,11,45728,New,Dealership,90064
43846,2003,Chevrolet,Tahoe,N/A,34154,19034,Used,Dealership,62259
43847,2022,Kia,Sportage,luxury,51,47656,New,Dealership,37926
43848,2022,Ford,Focus,luxury,39,35445,New,Dealership,45019
43849,2008,Kia,Forte,base,133998,6335,Used,Dealership,90623
43850,2023,Honda,CR-V,sport,78,30939,New,Dealership,12630
43851,1995,Acura,Integra,N/A,39604,20087,Used,Dealership,87332
43852,1996,Buick,Regal,N/A,111135,5283,Used,Individual Seller,18705
43853,2008,Hyundai,Sonata,base,116937,5207,Used,Dealership,79545
43854,2005,BMW,3 Series,N/A,20476,29468,Used,Dealership,92469
43855,2011,Honda,HR-V,luxury,28206,34218,Used,Dealership,73073
43856,1999,Nissan,Rogue,N/A,95112,17458,Used,Dealership,58670
43857,2020,Lincoln,Navigator,base,9344,29810,Certified,Dealership,44628
43858,2012,Nissan,Pathfinder,base,148123,13882,Used,Individual Seller,97551
43859,2004,Volvo,XC90,N/A,81029,6146,Used,Dealership,34101
43860,2023,Mercedes,C-Class,base,51,20157,New,Dealership,30884
43861,2007,GMC,Yukon,base,50152,23374,Used,Dealership,27381
43862,2002,Lincoln,Navigator,N/A,99449,17387,Used,Individual Seller,88548
43863,2018,Buick,LaCrosse,base,26906,11234,Certified,Dealership,74695
43864,2014,Hyundai,Santa Fe,sport,91733,5560,Used,Individual Seller,22448
43865,2010,Volvo,XC90,base,106848,13231,Used,Dealership,10905
43866,2007,Honda,Pilot,base,112256,14754,Used,Dealership,14350
43867,2008,Hyundai,Elantra,luxury,122300,13174,Used,Dealership,94734
43868,2013,Audi,Q7,base,58404,25111,Used,Dealership,44638
43869,1996,Chevrolet,Tahoe,N/A,89385,9950,Used,Individual Seller,24089
43870,2000,Lexus,RX,N/A,52072,7686,Used,Individual Seller,56105
43871,2008,Volvo,S60,sport,41551,16971,Used,Dealership,86478
43872,2009,Volvo,XC90,base,96195,16393,Used,Dealership,30224
43873,2008,Nissan,Murano,sport,33214,14606,Used,Individual Seller,59171
43874,2006,Ford,Taurus,sport,120004,5979,Used,Individual Seller,81136
43875,1995,GMC,Sierra,N/A,78483,17138,Used,Individual Seller,97282
43876,2014,Mercedes,GLE,base,133859,15293,Used,Individual Seller,64778
43877,2008,Nissan,Maxima,base,113242,5245,Used,Dealership,87883
43878,2011,Subaru,WRX,sport,40676,15713,Used,Dealership,78781
43879,1995,Acura,TL,N/A,88827,12782,Used,Dealership,25797
43880,1995,Nissan,Murano,N/A,72499,20774,Used,Individual Seller,84509
43881,2011,Toyota,4Runner,luxury,143037,12466,Used,Individual Seller,72936
43882,2003,Mercedes,C-Class,N/A,78463,9827,Used,Individual Seller,94636
43883,1999,Jeep,Wrangler,N/A,73297,13623,Used,Individual Seller,74909
43884,2014,Mazda,MX5,sport,131085,14657,Used,Dealership,20030
43885,2011,Chevrolet,Equinox,luxury,141997,14704,Used,Dealership,14004
43886,2003,GMC,Yukon,N/A,49113,14818,Used,Dealership,74123
43887,2022,BMW,5 Series,base,49,26113,New,Dealership,23080
43888,2007,Lexus,RX,base,147769,7031,Used,Dealership,31077
43889,2017,Mercedes,GLA,base,127077,15861,Used,Individual Seller,21196
43890,2008,Volkswagen,Atlas,sport,130400,12916,Used,Individual Seller,75036
43891,2017,Honda,CR-V,luxury,76244,9640,Used,Dealership,85618
43892,1998,Toyota,Camry,N/A,40977,32902,Used,Dealership,12973
43893,2001,Kia,K5,N/A,68686,18122,Used,Individual Seller,21883
43894,2010,Acura,Integra,sport,34569,12393,Used,Dealership,50534
43895,2012,GMC,Yukon,base,126495,11954,Used,Individual Seller,14083
43896,2008,Mercedes,C-Class,sport,115242,14825,Used,Dealership,61748
43897,1996,Mercedes,S-Class,N/A,36218,13752,Used,Dealership,60064
43898,2002,Acura,TL,N/A,136410,7771,Used,Dealership,62773
43899,2009,Toyota,Highlander,sport,116237,17136,Used,Dealership,47745
43900,2000,BMW,3 Series,N/A,44620,19457,Used,Individual Seller,83068
43901,1999,Audi,Q7,N/A,128228,15307,Used,Individual Seller,66202
43902,2010,Ford,F-150,luxury,115730,15199,Used,Individual Seller,11694
43903,2003,Dodge,Charger,N/A,22853,21577,Used,Dealership,86298
43904,2005,GMC,Sierra,N/A,103524,12415,Used,Dealership,22211
43905,2017,Toyota,Tacoma,base,18539,12587,Used,Individual Seller,34689
43906,1997,BMW,5 Series,N/A,99492,6461,Used,Dealership,29575
43907,2014,Lexus,LS,luxury,123723,11019,Used,Individual Seller,14683
43908,1999,GMC,Yukon,N/A,37013,19201,Used,Individual Seller,52928
43909,2018,Mazda,CX-5,sport,30558,20523,Certified,Dealership,29425
43910,2001,Acura,Integra,N/A,44011,21727,Used,Dealership,97437
43911,2000,Acura,TL,N/A,123349,11521,Used,Individual Seller,10137
43912,2010,Volvo,S60,sport,129461,6849,Used,Dealership,15002
43913,2016,Lincoln,Navigator,luxury,78614,17605,Used,Dealership,58904
43914,2008,Toyota,4Runner,base,147492,12054,Used,Dealership,66143
43915,1996,Volkswagen,Tiguan,N/A,128829,8540,Used,Individual Seller,45122
43916,2002,Chevrolet,Silverado,N/A,53717,17640,Used,Dealership,58599
43917,2015,Mercedes,GLA,sport,125408,10944,Used,Dealership,90977
43918,2008,Honda,HR-V,base,25752,15956,Used,Dealership,99669
43919,2015,Chevrolet,Suburban,base,63109,15201,Used,Individual Seller,37657
43920,1998,Dodge,Grand Caravan,N/A,148259,9548,Used,Individual Seller,37791
43921,2018,Volvo,XC90,sport,6939,22439,Certified,Dealership,54226
43922,2022,Chrysler,Town & Country,luxury,31,41882,New,Dealership,24496
43923,1999,Jeep,Grand Cherokee,N/A,96483,11614,Used,Dealership,13032
43924,2012,Lincoln,Navigator,sport,49781,10722,Used,Individual Seller,83088
43925,2001,Ford,Focus,N/A,113447,10770,Used,Individual Seller,98220
43926,2000,Volvo,S60,N/A,77099,9648,Used,Dealership,40265
43927,2005,Buick,LaCrosse,N/A,85196,6877,Used,Individual Seller,46922
43928,2004,Chrysler,300,N/A,80794,10856,Used,Dealership,66719
43929,2006,Mazda,MX5,luxury,18248,11100,Used,Individual Seller,38822
43930,1995,Hyundai,Tucson,N/A,88319,13100,Used,Dealership,90437
43931,2021,Mercedes,GLE,base,5950,22091,Certified,Dealership,89761
43932,2012,Mercedes,GLE,sport,138982,8436,Used,Dealership,49802
43933,2021,Ford,F-150,base,8090,15399,Certified,Dealership,99234
43934,2005,Mazda,3,N/A,16952,30861,Used,Individual Seller,22577
43935,2010,Acura,Integra,sport,99128,7276,Used,Individual Seller,30852
43936,1995,Audi,Q7,N/A,37329,22400,Used,Dealership,46661
43937,1999,Kia,K5,N/A,95697,10306,Used,Individual Seller,35820
43938,1995,Mazda,CX-50,N/A,144284,6969,Used,Dealership,34759
43939,2008,Honda,CR-V,base,30901,23254,Used,Individual Seller,14748
43940,2010,Acura,TL,sport,132289,7212,Used,Individual Seller,88243
43941,1997,Mazda,CX-90,N/A,56142,19620,Used,Individual Seller,85877
43942,2017,Jeep,Wrangler,base,145045,8369,Used,Dealership,40233
43943,2007,Chrysler,300,base,46589,12131,Used,Dealership,71296
43944,2008,Lexus,GS,base,60009,13783,Used,Dealership,90751
43945,2007,GMC,Yukon,sport,149040,10085,Used,Dealership,51940
43946,2006,Buick,LaCrosse,sport,132033,9966,Used,Dealership,97901
43947,1998,Audi,Q7,N/A,62364,21199,Used,Individual Seller,45221
43948,2009,Ford,F-150,sport,122076,11189,Used,Individual Seller,28252
43949,2019,Ford,Taurus,sport,31904,21582,Certified,Dealership,67495
43950,2016,Honda,HR-V,base,147081,17034,Used,Individual Seller,58835
43951,2005,BMW,5 Series,N/A,92265,11527,Used,Dealership,14348
43952,2020,Mazda,CX-5,base,21413,18697,Certified,Dealership,90484
43953,2011,Toyota,Avalon,sport,125675,14996,Used,Individual Seller,14826
43954,2007,Jeep,Wrangler,sport,70747,18026,Used,Dealership,41902
43955,2013,Ford,Fiesta,base,62403,14036,Used,Dealership,34515
43956,1997,Chevrolet,Equinox,N/A,145272,15628,Used,Dealership,61772
43957,1995,Buick,LaCrosse,N/A,60409,16892,Used,Dealership,84999
43958,2003,Audi,A3,N/A,28640,38705,Used,Dealership,92618
43959,2019,Mercedes,GLA,base,20184,21027,Certified,Dealership,92888
43960,2022,Lexus,ES300,sport,58,23628,New,Dealership,39475
43961,2003,Volvo,XC90,N/A,17997,23399,Used,Dealership,48101
43962,1998,Audi,A3,N/A,66725,19591,Used,Dealership,65188
43963,2019,Lincoln,Navigator,sport,25469,12434,Certified,Dealership,41277
43964,2013,Jeep,Wrangler,base,27388,22638,Used,Individual Seller,56990
43965,2000,Toyota,Corolla,N/A,84362,15053,Used,Dealership,14339
43966,2011,Lincoln,Navigator,base,43914,23105,Used,Dealership,48531
43967,2002,Mercedes,C-Class,N/A,80374,14650,Used,Individual Seller,49456
43968,2012,Nissan,Maxima,sport,21261,20397,Used,Individual Seller,16006
43969,1999,Chevrolet,Impala,N/A,89978,15972,Used,Dealership,15744
43970,2012,BMW,X3,base,32748,10402,Used,Dealership,90318
43971,1996,Jeep,Wrangler,N/A,23376,23834,Used,Individual Seller,29390
43972,2006,Volkswagen,Tiguan,sport,87364,9897,Used,Dealership,53807
43973,2014,Mazda,CX-5,base,56296,25186,Used,Dealership,27832
43974,1996,Toyota,Tacoma,N/A,110671,8304,Used,Individual Seller,20656
43975,2016,GMC,Sierra,base,124844,18451,Used,Dealership,49384
43976,2001,Audi,Q5,N/A,60721,34699,Used,Dealership,57748
43977,2022,Dodge,Durango,sport,42,27481,New,Dealership,96247
43978,1995,Volvo,S60,N/A,74514,23723,Used,Dealership,54188
43979,1997,GMC,Sierra,N/A,55778,32736,Used,Dealership,58122
43980,2012,Ford,Escape,luxury,114117,16239,Used,Individual Seller,79154
43981,1998,Mercedes,S-Class,N/A,72203,19177,Used,Individual Seller,66174
43982,2003,Dodge,Durango,N/A,58125,13538,Used,Dealership,20605
43983,2007,Jeep,Grand Cherokee,base,107953,8842,Used,Individual Seller,35070
43984,1997,Kia,Rio,N/A,24088,12423,Used,Dealership,45326
43985,2019,Nissan,Frontier,base,15658,33890,Certified,Dealership,40291
43986,2019,Audi,A6,sport,5925,15130,Certified,Dealership,53503
43987,2002,Chrysler,Town & Country,N/A,122328,16931,Used,Individual Seller,78459
43988,2002,Buick,LaCrosse,N/A,114835,5411,Used,Dealership,33531
43989,2011,Chrysler,300,base,135833,8052,Used,Dealership,42812
43990,2007,Volvo,S70,sport,133769,16360,Used,Dealership,49736
43991,2016,Jeep,Wrangler,base,78602,17913,Used,Dealership,99078
43992,2000,Jeep,Grand Cherokee,N/A,126669,7961,Used,Individual Seller,28654
43993,2020,Dodge,Ram 1500,base,7388,20376,Certified,Dealership,54514
43994,2008,GMC,Sierra,base,44753,15316,Used,Dealership,33225
43995,1998,Dodge,Durango,N/A,12906,19564,Used,Dealership,96761
43996,2013,Chrysler,Town & Country,sport,145263,9888,Used,Individual Seller,94480
43997,2003,Kia,Rio,N/A,127905,17426,Used,Individual Seller,57658
43998,2002,Honda,CR-V,N/A,147588,5352,Used,Dealership,22444
43999,2007,Ford,Explorer,sport,38868,17799,Used,Dealership,27442
44000,1996,Mercedes,S-Class,N/A,79637,9062,Used,Individual Seller,33430
44001,2011,Dodge,Grand Caravan,base,148455,9863,Used,Dealership,14591
44002,2020,GMC,Sierra,base,22391,23269,Certified,Dealership,66658
44003,2016,Kia,Rio,sport,84773,15405,Used,Individual Seller,47224
44004,2006,Acura,Integra,base,10334,32373,Used,Individual Seller,16877
44005,2013,Volvo,S60,sport,104959,5903,Used,Individual Seller,37559
44006,2023,Acura,Integra,sport,76,44122,New,Dealership,20066
44007,2007,Chrysler,Town & Country,base,118373,15850,Used,Individual Seller,84166
44008,2017,Volkswagen,Jetta,sport,47157,14197,Used,Dealership,50533
44009,2012,Lincoln,Navigator,sport,66391,23796,Used,Dealership,11644
44010,2016,Kia,K5,sport,146624,11987,Used,Individual Seller,44417
44011,1999,Lexus,ES,N/A,104346,15741,Used,Individual Seller,56859
44012,2010,Chrysler,300,base,32660,23697,Used,Individual Seller,82116
44013,1995,Kia,Sorento,N/A,88089,9680,Used,Dealership,30488
44014,2019,Kia,Sorento,luxury,25699,18522,Certified,Dealership,62883
44015,2018,GMC,Envoy,base,8382,20936,Certified,Dealership,13547
44016,2015,Volkswagen,Atlas,sport,80168,8136,Used,Dealership,68991
44017,2009,Chevrolet,Suburban,sport,49328,15467,Used,Individual Seller,11364
44018,2006,Jeep,Wrangler,sport,55338,32737,Used,Dealership,15983
44019,2017,GMC,Yukon,base,142817,8043,Used,Dealership,84123
44020,2012,Subaru,Outback,base,45602,10752,Used,Dealership,32716
44021,2017,Chevrolet,Impala,sport,121310,5631,Used,Individual Seller,48555
44022,2004,Chrysler,300,N/A,81257,10943,Used,Individual Seller,45925
44023,2013,GMC,Envoy,base,68768,17470,Used,Individual Seller,21665
44024,2011,Honda,Civic,base,138749,9888,Used,Dealership,32378
44025,2009,Honda,Civic,luxury,94896,17526,Used,Dealership,28787
44026,1997,Nissan,Altima,N/A,67762,14981,Used,Individual Seller,54117
44027,1998,Kia,Forte,N/A,18199,12609,Used,Dealership,58795
44028,2013,Kia,Sorento,sport,104866,10460,Used,Dealership,53993
44029,2010,Volkswagen,Atlas,sport,53639,30508,Used,Dealership,53592
44030,2021,Hyundai,Elantra,sport,33035,10858,Certified,Dealership,95386
44031,2020,Toyota,Prius,luxury,10028,32419,Certified,Dealership,57203
44032,2015,Audi,A4,sport,36340,22328,Used,Individual Seller,63446
44033,1997,Volvo,S70,N/A,11691,12594,Used,Dealership,75885
44034,1997,Honda,CR-V,N/A,61998,13133,Used,Individual Seller,38332
44035,1999,Mercedes,S-Class,N/A,126332,13947,Used,Individual Seller,89798
44036,2016,Acura,Integra,sport,25010,18828,Used,Individual Seller,95422
44037,1999,Ford,Mustang,N/A,121182,7339,Used,Individual Seller,16309
44038,2022,Volvo,S70,base,13,42568,New,Dealership,63020
44039,2010,Mercedes,E-Class,base,17219,14184,Used,Individual Seller,50721
44040,2001,Audi,Q7,N/A,58094,25203,Used,Individual Seller,63249
44041,1999,Lincoln,Navigator,N/A,57123,20834,Used,Individual Seller,74291
44042,2014,Volvo,S70,sport,100514,9133,Used,Individual Seller,27882
44043,2015,Lincoln,Navigator,base,25466,25589,Used,Individual Seller,54316
44044,2000,Volvo,S60,N/A,129134,17174,Used,Dealership,59416
44045,2019,Lincoln,Navigator,luxury,8489,26238,Certified,Dealership,45532
44046,2017,Hyundai,Tucson,sport,114244,7936,Used,Dealership,47749
44047,2009,Chevrolet,Silverado,sport,129708,16024,Used,Individual Seller,10188
44048,2021,Dodge,Durango,luxury,9896,20800,Certified,Dealership,18846
44049,1998,Chevrolet,Equinox,N/A,96528,8781,Used,Individual Seller,48790
44050,1995,BMW,X5,N/A,92445,8474,Used,Individual Seller,45287
44051,2011,Subaru,Outback,base,111534,9441,Used,Dealership,93048
44052,2012,Honda,HR-V,base,74666,27283,Used,Dealership,58362
44053,2018,Nissan,Pathfinder,base,5111,22127,Certified,Dealership,48382
44054,2023,Acura,TL,base,65,36912,New,Dealership,18471
44055,2013,Mercedes,E-Class,luxury,86997,8273,Used,Individual Seller,26652
44056,2014,Jeep,Wrangler,luxury,57723,15259,Used,Individual Seller,66349
44057,2009,Mercedes,GLA,sport,112707,11803,Used,Individual Seller,38950
44058,2002,Nissan,Altima,N/A,71751,25639,Used,Individual Seller,19268
44059,2003,Honda,Accord,N/A,68214,21226,Used,Dealership,91319
44060,2012,Toyota,Highlander,luxury,43164,10965,Used,Individual Seller,73374
44061,2010,Nissan,Maxima,base,108859,16049,Used,Individual Seller,37676
44062,1996,Subaru,Forester,N/A,119569,9493,Used,Dealership,70570
44063,2013,Audi,A6,sport,109759,11377,Used,Dealership,89012
44064,2022,GMC,Envoy,luxury,19,49221,New,Dealership,66109
44065,1998,Toyota,4Runner,N/A,99923,17605,Used,Dealership,43096
44066,2012,BMW,3 Series,base,43810,9663,Used,Individual Seller,67669
44067,2015,BMW,X5,base,41278,27377,Used,Dealership,66108
44068,2004,Buick,Regal,N/A,86472,13968,Used,Dealership,79048
44069,1995,BMW,5 Series,N/A,13398,21694,Used,Dealership,88156
44070,2012,Volkswagen,Passat,base,109221,18261,Used,Dealership,92518
44071,2009,Lexus,GS,base,119292,16857,Used,Dealership,61470
44072,2022,Ford,Fiesta,base,93,37577,New,Dealership,12299
44073,1997,Volvo,S70,N/A,49845,13049,Used,Individual Seller,40780
44074,1999,Mercedes,GLE,N/A,146590,12001,Used,Dealership,16385
